WO,Value,Date,Contractor,GL Account
80011826,130.00,30/01/2019,153447,6207000203
80011826,650.00,30/01/2019,153447,6207000203
80011826,1040.00,30/01/2019,153447,6207000203
80011826,1300.00,30/01/2019,153447,6207000203
80011826,910.00,30/01/2019,153447,6207000203
80011826,910.00,30/01/2019,153447,6207000203
80011826,780.00,30/01/2019,153447,6207000203
80011941,28.12,30/01/2019,151360,6207000203
80011941,65.00,30/01/2019,151360,6207000203
80011941,6.57,30/01/2019,151360,6207000203
80011941,11.98,30/01/2019,151360,6207000203
80011941,35.00,30/01/2019,151360,6207000203
80011976,82.00,30/01/2019,151360,6207000203
80011992,78.00,30/01/2019,151360,6207000203
80011995,27.00,30/01/2019,151360,6207000203
80011995,9.66,30/01/2019,151360,6207000203
80011995,4.36,30/01/2019,151360,6207000203
80011995,64.90,30/01/2019,151360,6207000203
80011995,6.86,30/01/2019,151360,6207000203
80011995,6.57,30/01/2019,151360,6207000203
80011936,300.00,30/01/2019,450466,6207000202
80011936,300.00,30/01/2019,450466,6207000202
80011936,200.00,30/01/2019,450466,6207000202
80011990,200.00,30/01/2019,450466,6207000202
80011952,1360.00,30/01/2019,150589,6207000200
80011950,2720.00,29/01/2019,150589,6207000200
80011948,3536.00,29/01/2019,150589,6207000200
80011941,1870.00,29/01/2019,150589,6207000200
80011940,2584.00,29/01/2019,150589,6207000200
80011972,4650.00,30/01/2019,150589,6207000203
80011952,330.00,30/01/2019,150465,6207000202
80011930,255.00,30/01/2019,153447,6207000203
80011819,420.00,30/01/2019,153447,6207000203
80011952,56.40,30/01/2019,151365,6207000203
80011952,112.80,30/01/2019,151365,6207000203
80011952,19.74,30/01/2019,151365,6207000203
80011982,73.32,30/01/2019,151365,6207000203
80011952,112.80,30/01/2019,151365,6207000203
80011952,4.98,30/01/2019,151365,6207000203
80011952,6.20,30/01/2019,151365,6207000203
70003893,100.00,25/01/2013,151468,6207000203
70004107,70.80,07/02/2014,153144,6207000203
80011994,480.00,04/02/2019,151355,6207000203
70004107,50.76,06/02/2014,151365,6207000203
80011146,680.00,29/01/2018,150589,6207000200
70005302,50.00,29/01/2018,150344,6207000201
80011954,78.00,31/01/2019,156086,6207000203
80011990,200.00,31/01/2019,450466,6207000202
70005302,30.00,30/01/2018,150337,6207000201
70005302,4.50,30/01/2018,150337,6207000203
70005302,65.00,30/01/2018,150337,6207000201
70004995,150.00,10/01/2017,155981,6207000203
70004995,451.45,10/01/2017,155981,6207000201
70005014,520.00,18/01/2017,150344,6207000203
70005014,90.00,18/01/2017,150344,6207000203
70005014,1800.00,18/01/2017,150344,6207000201
70005014,800.00,18/01/2017,150344,6207000201
70004107,513.43,10/02/2014,151365,6207000203
70003890,1440.00,14/01/2013,152398,6207000203
70005302,-30.00,18/01/2018,150337,6207000201
70005302,-25.00,18/01/2018,150337,6207000201
70005302,480.00,31/01/2018,151342,6207000203
70005302,30.00,18/01/2018,150337,6207000201
70005302,25.00,18/01/2018,150337,6207000201
70005302,6300.00,30/01/2018,150344,6207000203
70005208,100.00,31/01/2018,150465,6207000200
70005208,-100.00,31/01/2018,150465,6207000200
70005208,100.00,11/01/2018,150465,6207000200
80011146,117.50,31/01/2018,151365,6207000203
80011146,37.60,31/01/2018,151365,6207000203
80011146,9.87,31/01/2018,151365,6207000203
80011146,206.80,31/01/2018,151365,6207000203
80011128,192.70,31/01/2018,151365,6207000203
80011128,49.82,31/01/2018,151365,6207000203
80011128,11.75,31/01/2018,151365,6207000203
80011128,141.00,31/01/2018,151365,6207000203
80011128,35.72,31/01/2018,151365,6207000203
80011128,10.15,31/01/2018,151365,6207000203
80011128,7.14,31/01/2018,151365,6207000203
70003882,295.40,16/01/2013,151468,6207000203
70003882,274.00,16/01/2013,151468,6207000203
70005060,152.00,27/01/2017,151355,6207000200
70005060,26.00,27/01/2017,151355,6207000203
70005014,2400.00,19/01/2017,153943,6207000201
70005014,2314.00,19/01/2017,153943,6207000203
70004995,272.00,27/01/2017,150589,6207000200
70003891,153.62,05/02/2013,150249,6207000203
80011295,-350.00,31/01/2019,450466,6207000201
70003891,70.73,10/01/2013,153278,6207000303
70003895,68.25,10/01/2013,152508,6207000303
70003890,350.00,05/02/2013,150360,6207000203
70003890,500.00,05/02/2013,155377,6207000203
70003882,50.00,05/02/2013,450465,6207000201
70003895,380.00,05/02/2013,155377,6207000203
70003895,250.00,31/01/2013,150344,6207000201
70003884,150.00,31/01/2013,150344,6207000201
70003906,300.00,31/01/2013,150344,6207000201
70003913,150.00,31/01/2013,150344,6207000201
70003882,43.14,07/02/2013,152337,6207000203
70003882,5.20,07/02/2013,152337,6207000203
70003884,9.64,01/02/2013,151342,6207000203
70003884,72.89,01/02/2013,151342,6207000203
70005075,190.00,27/01/2017,151355,6207000200
70005075,30.00,27/01/2017,151355,6207000203
70005074,444.00,27/01/2017,151355,6207000200
70005074,160.00,27/01/2017,151355,6207000203
70005076,152.00,27/01/2017,151355,6207000200
70005076,-152.00,27/01/2017,151355,6207000200
70005076,152.00,27/01/2017,151355,6207000200
70005076,160.00,27/01/2017,151355,6207000203
70005076,900.00,27/01/2017,151355,6207000200
70005076,48.00,27/01/2017,151355,6207000203
70005062,152.00,27/01/2017,151355,6207000200
70003890,289.69,01/02/2013,150607,6207000203
70003890,550.00,01/02/2013,150607,6207000203
70003890,27800.00,01/02/2013,155549,6207000203
70005060,444.00,27/01/2017,151355,6207000200
70005060,40.00,27/01/2017,151355,6207000203
70005062,114.00,27/01/2017,151355,6207000200
70005076,205.81,24/01/2017,150249,6207000203
70005076,214.74,24/01/2017,150249,6207000203
70005076,122.00,24/01/2017,150249,6207000203
70005076,92.52,24/01/2017,150249,6207000203
70005076,220.30,24/01/2017,150249,6207000203
70005062,39.04,24/01/2017,150249,6207000203
70005062,56.44,24/01/2017,150249,6207000203
70005077,357.20,24/01/2017,150249,6207000203
70005093,754.36,23/01/2017,152119,6207000203
70005092,754.36,23/01/2017,152119,6207000203
70005062,29.44,24/01/2017,150249,6207000203
70004995,544.00,27/01/2017,150589,6207000200
70005077,-35.72,24/01/2017,150249,6207000203
70005081,480.00,30/01/2017,153334,6207000200
70003882,295.40,01/02/2013,151468,6207000203
70003882,274.00,01/02/2013,151468,6207000203
80011973,2640.00,06/02/2019,153334,6207000203
80011974,2160.00,06/02/2019,153334,6207000203
80011973,2160.00,06/02/2019,153334,6207000203
80011974,1200.00,06/02/2019,153334,6207000203
80011995,1066.00,06/02/2019,151468,6207000203
80011995,164.00,06/02/2019,151468,6207000203
70005077,888.00,30/01/2017,151355,6207000200
70005093,3000.00,18/01/2017,150344,6207000203
70005093,5078.47,18/01/2017,150344,6207000203
70005093,2289.59,18/01/2017,150344,6207000203
70005093,1035.89,18/01/2017,150344,6207000203
70005093,3891.40,18/01/2017,150344,6207000203
80011975,285.00,08/02/2019,151355,6207000203
70005208,-105.00,08/02/2019,152233,6207000200
70003891,51.40,21/02/2013,150249,6207000203
70003891,36.60,22/02/2013,150249,6207000203
70003898,1187.46,19/02/2013,151349,6207000203
70003898,960.00,01/02/2013,152387,6207000203
70003898,330.00,01/02/2013,152387,6207000201
70003898,110.00,01/02/2013,152387,6207000203
70003898,400.00,26/02/2013,152387,6207000201
70003891,36.60,27/02/2013,150249,6207000203
80012026,114.00,12/02/2019,151355,6207000200
70005302,150.00,08/02/2018,150344,6207000201
70005302,95.08,08/02/2018,150344,6207000203
80012028,15.79,15/02/2019,151365,6207000203
80012028,23.69,15/02/2019,151365,6207000203
80012028,38.54,15/02/2019,151365,6207000203
80012011,9.40,15/02/2019,151365,6207000203
80012011,56.40,15/02/2019,151365,6207000203
80012011,75.20,15/02/2019,151365,6207000203
80012018,3.76,15/02/2019,151365,6207000203
80012018,39.48,15/02/2019,151365,6207000203
80012018,1.41,15/02/2019,151365,6207000203
80011988,98.54,15/02/2019,150508,6207000203
80011988,869.96,15/02/2019,150508,6207000203
80012011,310.00,15/02/2019,450466,6207000202
80012011,790.00,15/02/2019,450466,6207000202
80011989,-463.76,01/02/2019,150508,6207000203
80011989,243.80,01/02/2019,150508,6207000203
80012015,190.00,14/02/2019,154494,6207000203
80012052,360.00,14/02/2019,155632,6207000203
80012052,25.00,14/02/2019,155632,6207000203
80012052,300.00,14/02/2019,155632,6207000203
70004995,56.50,31/01/2017,150508,6207000203
70004995,22.34,31/01/2017,150508,6207000203
70004995,51.00,31/01/2017,150508,6207000203
70005003,1089.32,02/02/2017,155305,6207000203
80012025,816.00,13/02/2019,155788,6207001101
80012043,82.00,18/02/2019,151360,6207000203
70005014,3100.00,19/01/2017,153943,6207000201
80012043,960.00,18/02/2019,156593,6207000200
80011987,240.00,18/02/2019,156593,6207000200
80012028,240.00,18/02/2019,156593,6207000200
80012012,240.00,18/02/2019,156593,6207000200
80012009,240.00,18/02/2019,156593,6207000200
80012014,240.00,18/02/2019,156593,6207000200
80011988,816.00,18/02/2019,150589,6207000200
80012040,884.00,18/02/2019,150589,6207000200
80012039,272.00,18/02/2019,150589,6207000200
80012038,1292.00,18/02/2019,150589,6207000200
80012037,816.00,18/02/2019,150589,6207000200
80012036,1904.00,18/02/2019,150589,6207000200
80012035,272.00,18/02/2019,150589,6207000200
80012032,408.00,18/02/2019,150589,6207000200
80012029,272.00,18/02/2019,150589,6207000200
80012022,884.00,18/02/2019,150589,6207000200
80012017,340.00,18/02/2019,150589,6207000200
80012015,408.00,18/02/2019,150589,6207000200
80012011,1734.00,18/02/2019,150589,6207000200
80012010,408.00,18/02/2019,150589,6207000200
80012006,272.00,18/02/2019,150589,6207000200
80012003,272.00,18/02/2019,150589,6207000200
80012058,666.00,19/02/2019,151355,6207000200
80012064,164.00,19/02/2019,151355,6207000200
80011824,50000.00,19/02/2019,151373,6207000203
70005208,11.56,12/02/2018,151365,6207000203
70005208,3.01,12/02/2018,151365,6207000203
70005208,31.02,12/02/2018,151365,6207000203
80011128,819.00,01/02/2018,450466,6207000202
80011963,400.00,19/02/2019,150751,6207000203
80011995,520.00,19/02/2019,150751,6207000203
70005076,61.71,30/01/2017,150249,6207000203
70005076,490.00,30/01/2017,150249,6207000203
80011972,900.00,20/02/2019,150589,6207000203
80011972,500.00,20/02/2019,150589,6207000203
80011972,400.00,20/02/2019,150589,6207000203
80011972,1900.00,20/02/2019,150589,6207000203
80011972,450.00,20/02/2019,150589,6207000203
80011972,750.00,20/02/2019,150589,6207000203
80011992,2200.00,20/02/2019,150589,6207000203
80011992,450.00,20/02/2019,150589,6207000203
80012018,350.00,20/02/2019,150589,6207000203
80011992,380.00,20/02/2019,150589,6207000203
70004978,-450.00,25/01/2017,450466,6207000203
70004978,310.00,25/01/2017,450466,6207000203
80012052,360.00,20/02/2019,155632,6207000203
80012052,25.00,20/02/2019,155632,6207000203
80012052,300.00,20/02/2019,155632,6207000203
80012037,16.92,20/02/2019,151365,6207000203
80012037,67.68,20/02/2019,151365,6207000203
80012037,75.20,20/02/2019,151365,6207000203
80012037,16.92,20/02/2019,151365,6207000203
80012037,15.98,20/02/2019,151365,6207000203
80012056,3.76,20/02/2019,151365,6207000203
80012056,24.44,20/02/2019,151365,6207000203
80012056,157.92,20/02/2019,151365,6207000203
80012056,32.90,20/02/2019,151365,6207000203
80012066,112.80,20/02/2019,151365,6207000203
80012056,1220.92,20/02/2019,150508,6207000203
80012056,80.75,20/02/2019,150508,6207000203
80012056,145.35,20/02/2019,150508,6207000203
80012056,548.26,20/02/2019,150508,6207000203
80012056,70.43,20/02/2019,150508,6207000203
80012056,93.91,20/02/2019,150508,6207000203
80012056,117.38,20/02/2019,150508,6207000203
80012056,140.86,20/02/2019,150508,6207000203
80012056,375.62,20/02/2019,150508,6207000203
80012056,95.63,20/02/2019,150508,6207000203
80012056,18.00,20/02/2019,150508,6207000203
80012056,33.00,20/02/2019,150508,6207000203
80012056,46.80,20/02/2019,150508,6207000203
80012056,72.40,20/02/2019,150508,6207000203
80012056,110.32,20/02/2019,150508,6207000203
80012056,10.26,20/02/2019,150508,6207000203
80012056,47.66,20/02/2019,150508,6207000203
80012056,325.43,20/02/2019,150508,6207000203
80012056,64.67,20/02/2019,150508,6207000203
80012056,78.89,20/02/2019,150508,6207000203
80012056,54.99,20/02/2019,150508,6207000203
80012056,61.46,20/02/2019,150508,6207000203
80012056,31.55,20/02/2019,150508,6207000203
80012056,95.32,20/02/2019,150508,6207000203
80012056,108.34,20/02/2019,150508,6207000203
80012043,475.00,20/02/2019,450466,6207000203
80012043,380.00,20/02/2019,450466,6207000203
80012019,540.00,21/02/2019,156389,6207000203
70005302,50.00,13/02/2018,150344,6207000201
70005302,140.00,13/02/2018,150344,6207000201
70005302,20.00,15/02/2018,150337,6207000201
70005180,114.00,15/02/2018,151355,6207000200
70005062,29.44,26/01/2017,150249,6207000203
70005077,35.72,26/01/2017,150249,6207000203
70003915,1920.00,28/02/2013,150687,6297000000
70004978,300.00,25/01/2017,450466,6207000203
70005014,200.00,25/01/2017,450466,6207000201
70004978,450.00,25/01/2017,450466,6207000203
70005180,140.00,15/02/2018,151355,6207000200
70003890,146.97,19/02/2013,150583,6207000203
70003895,35.00,26/02/2013,150337,6207000201
70003895,35.00,26/02/2013,150337,6207000201
70003895,374.00,26/02/2013,150337,6207000203
70003895,24.00,26/02/2013,150337,6207000203
70003895,74.00,26/02/2013,150337,6207000203
70003898,400.00,20/02/2013,152387,6207000201
70003882,536.40,25/02/2013,151468,6207000203
70003882,312.00,28/02/2013,155418,6207000202
70003882,160.00,28/02/2013,155418,6207000202
70003883,19.80,28/02/2013,150607,6207000203
70003883,18.00,28/02/2013,150607,6207000203
70003882,913.60,28/02/2013,151468,6207000203
70003882,246.60,28/02/2013,151468,6207000203
70003882,140.00,06/03/2013,151466,6207000203
70003890,200.00,28/02/2013,450466,6207000201
70003890,450.00,28/02/2013,450466,6207000201
70003898,150.00,28/02/2013,450466,6207000201
70003890,160.00,28/02/2013,450466,6207000201
70005003,380.00,30/01/2017,450466,6207000201
70004978,450.00,30/01/2017,450466,6207000203
70004107,37.50,21/02/2014,153144,6207000203
80012043,5040.00,22/02/2019,156593,6207000200
70005062,710.00,06/02/2017,151355,6207000200
70005062,25.00,06/02/2017,151355,6207000203
80012056,800.00,22/02/2019,152437,6207000201
80012056,7727.26,22/02/2019,152437,6207000201
80012056,3920.00,22/02/2019,152437,6207000201
80012056,320.00,22/02/2019,152437,6207000201
80012056,480.00,22/02/2019,152437,6207000201
70003890,350.00,27/02/2013,150344,6207000203
70003890,120.00,28/02/2013,150344,6207000203
70003890,180.00,28/02/2013,150344,6207000203
70003890,250.00,28/02/2013,150344,6207000203
70003890,200.00,28/02/2013,150344,6207000203
80012056,-7727.26,22/02/2019,152437,6207000201
80012034,136.00,26/02/2019,150589,6207000200
80012046,408.00,26/02/2019,150589,6207000200
80012036,816.00,26/02/2019,150589,6207000200
80012056,3264.00,26/02/2019,150589,6207000200
80012052,5032.00,26/02/2019,150589,6207000200
70003901,480.00,15/02/2013,152789,6207000103
70003901,90.00,15/02/2013,152789,6207000101
70003901,90.00,01/02/2013,152789,6207000103
70005208,300.00,21/02/2018,150465,6207000200
70004107,272.00,24/02/2014,150589,6207000200
70004107,204.00,24/02/2014,150589,6207000200
70003883,110.00,06/03/2013,150583,6207000203
70003884,110.00,06/03/2013,150583,6207000203
70003882,44.74,08/03/2013,151342,6207000203
70003882,25.84,08/03/2013,151342,6207000203
70003882,19.45,08/03/2013,151342,6207000203
70003882,128.28,08/03/2013,151342,6207000203
70003882,10.76,08/03/2013,151342,6207000203
70004107,408.00,24/02/2014,150589,6207000200
70004107,70.80,25/02/2014,153144,6207000203
70004107,180.00,10/02/2014,150583,6207000203
80011972,350.00,27/02/2019,154494,6207000203
80011972,350.00,27/02/2019,154494,6207000203
80011995,350.00,27/02/2019,154494,6207000203
80011995,350.00,27/02/2019,154494,6207000203
80012082,2600.00,27/02/2019,154044,6207000203
80012043,120.00,28/02/2019,156593,6207000200
80012034,136.00,28/02/2019,150589,6207000200
80012068,544.00,28/02/2019,150589,6207000200
80011988,1360.00,28/02/2019,150589,6207000200
80012053,1360.00,28/02/2019,150589,6207000200
80012027,544.00,28/02/2019,150589,6207000200
80012048,816.00,28/02/2019,150589,6207000200
80012036,2176.00,28/02/2019,150589,6207000200
80012066,544.00,28/02/2019,150589,6207000200
80012043,240.00,28/02/2019,156593,6207000200
80012043,2880.00,28/02/2019,156593,6207000200
80012048,3740.00,26/02/2019,150589,6207000200
80012047,272.00,26/02/2019,150589,6207000200
80012044,272.00,26/02/2019,150589,6207000200
80012060,272.00,26/02/2019,150589,6207000200
80012062,272.00,26/02/2019,150589,6207000200
80012059,272.00,26/02/2019,150589,6207000200
80012061,272.00,26/02/2019,150589,6207000200
80012054,1258.00,26/02/2019,150589,6207000200
80012050,272.00,26/02/2019,150589,6207000200
80012049,272.00,26/02/2019,150589,6207000200
80012053,272.00,26/02/2019,150589,6207000200
80012044,544.00,26/02/2019,150589,6207000200
80012047,544.00,26/02/2019,150589,6207000200
80012064,38.00,28/02/2019,151355,6207000200
80012064,90.00,28/02/2019,151355,6207000203
80012078,304.00,28/02/2019,151355,6207000200
80012048,926.50,28/02/2019,151355,6207000200
80012048,106.00,28/02/2019,151355,6207000203
80011146,460.00,27/02/2018,153447,6207000203
80011146,350.00,27/02/2018,153447,6207000203
80011146,130.00,27/02/2018,153447,6207000203
70005208,-100.00,01/02/2018,150465,6207000200
70005208,20.00,01/02/2018,150465,6207000200
70005062,304.00,07/02/2017,151355,6207000200
70005062,26.00,07/02/2017,151355,6207000203
80012048,122.20,28/02/2019,151365,6207000203
80012053,2.82,28/02/2019,151365,6207000203
80012053,29.33,28/02/2019,151365,6207000203
80012053,63.54,28/02/2019,151365,6207000203
70004107,164.69,27/02/2014,151365,6207000203
80012025,262.50,28/02/2019,155788,6207001101
80012025,255.00,28/02/2019,155788,6207001101
80012025,776.00,28/02/2019,155788,6207001101
80012025,652.00,28/02/2019,155788,6207001101
80012025,3790.50,28/02/2019,155788,6207001101
80012025,1235.00,28/02/2019,155788,6207001101
80012025,439.56,28/02/2019,155788,6207001101
80012025,150.00,28/02/2019,155788,6207001101
80012025,84.00,28/02/2019,155788,6207001101
80012025,168.00,28/02/2019,155788,6207001101
80012025,108.00,28/02/2019,155788,6207001101
80012025,64.00,28/02/2019,155788,6207001101
80011995,652.50,04/03/2019,150583,6207000203
80012056,9444.95,22/02/2019,152437,6207000201
70005302,-95.08,08/02/2018,150344,6207000203
70004107,150.48,04/03/2014,150508,6207000203
70004107,260.82,28/02/2014,150583,6207000203
80012043,380.00,28/02/2019,450466,6207000203
80012043,380.00,28/02/2019,450466,6207000203
80011995,350.00,28/02/2019,154494,6207000203
80012085,5.17,28/02/2019,151365,6207000203
80012085,4.04,28/02/2019,151365,6207000203
80012085,3.76,28/02/2019,151365,6207000203
80012085,12.97,28/02/2019,151365,6207000203
80012085,10.34,28/02/2019,151365,6207000203
80012085,46.06,28/02/2019,151365,6207000203
70005080,62.40,06/02/2017,150249,6207000203
70004107,1650.00,28/02/2014,153447,6207000203
80011952,910.00,05/03/2019,155980,6207000202
80011951,1400.00,05/03/2019,155980,6207000202
80011951,2837.32,05/03/2019,155980,6207000202
80011961,2100.00,05/03/2019,155980,6207000202
80011989,650.00,05/03/2019,155980,6207000202
80011987,2700.00,05/03/2019,155980,6207000202
80012049,1598.00,05/03/2019,155980,6207000202
80012048,600.00,05/03/2019,155980,6207000202
80012043,983.66,05/03/2019,155980,6207000202
80012027,650.00,05/03/2019,155980,6207000202
80012043,983.66,05/03/2019,155980,6207000202
80012013,350.00,05/03/2019,153447,6207000203
80012013,140.00,05/03/2019,153447,6207000203
80012052,1218.00,05/03/2019,153447,6207000203
80012052,708.00,05/03/2019,153447,6207000203
80012052,850.00,05/03/2019,153447,6207000203
80011951,1360.00,05/03/2019,153447,6207000203
80012038,1680.00,05/03/2019,153447,6207000203
80012075,940.00,05/03/2019,153447,6207000203
