WO,Date,MatCode,Value,Contractor,GL.Account
70005077,09/01/17,,56,156367,6207000203
80009444,08/28/17,,50,150465,6207000201
70004976,08/28/17,,60,150465,6207000200
80008404,08/03/17,,-1234.1,250616,6207000201
70005178,12/18/18,,114,151355,6207000200
70005244,12/19/18,,6405,150344,6207000202
70005244,12/19/18,,2200,150344,6207000202
70005209,12/19/18,,1414.1,152597,6207000203
70005209,12/19/18,,120,152597,6207000201
70005249,12/19/18,,118,153493,6207000203
80007991,08/30/17,,945,250711,6207000203
80011874,12/19/18,,128.2,150508,6207000203
80008404,08/31/17,,1434.1,250616,6207000201
80008962,08/30/17,,267.9,151365,6207000203
80008962,08/30/17,,88,151365,6207000203
80008962,08/30/17,,39.5,151365,6207000203
70004972,08/30/17,,45.1,151365,6207000203
70004972,08/30/17,,52.6,151365,6207000203
70004972,08/30/17,,7.1,151365,6207000203
70004972,08/30/17,,80.8,151365,6207000203
80009378,08/30/17,,2.1,151365,6207000203
80009378,08/30/17,,2.7,151365,6207000203
80009378,08/30/17,,4.5,151365,6207000203
80009378,08/30/17,,4.8,151365,6207000203
80009378,08/30/17,,6.5,151365,6207000203
80009378,08/30/17,,10.7,151365,6207000203
70004980,08/30/17,,167.3,151365,6207000203
70004980,08/30/17,,21.1,151365,6207000203
70004980,08/30/17,,28.6,151365,6207000203
70004980,08/30/17,,34.6,151365,6207000203
70004980,08/30/17,,52.8,151365,6207000203
70004980,08/30/17,,170.3,151365,6207000203
70005192,12/13/18,,1300,151355,6207000201
70005002,08/30/17,,1320,155980,6207000201
80009444,08/30/17,,2140,155980,6207000201
80009444,08/30/17,,720,155980,6207000201
80011803,12/13/18,,560,151355,6207000202
80009444,08/30/17,,1447.8,155980,6207000201
80009444,08/30/17,,1910,155980,6207000201
80009444,08/30/17,,1121.2,155980,6207000201
70005180,12/14/18,,114,151355,6207000200
70005191,12/14/18,,76,151355,6207000200
70005191,12/14/18,,24,151355,6207000203
70005180,12/14/18,,587,151355,6207000200
70005180,12/14/18,,287,151355,6207000203
70005178,12/14/18,,228,151355,6207000200
70005178,12/14/18,,240,151355,6207000203
70005176,12/14/18,,123,151355,6207000200
80011276,12/14/18,,1170,155903,6207000201
70004612,11/02/15,,580,155795,6207000203
80008347,08/31/17,,520,151337,6207000203
70004546,10/31/15,,449.3,150687,6297000000
70004548,10/31/15,,1797.1,150687,6297000000
70004553,10/31/15,,1348,150687,6297000000
70004554,10/31/15,,674,150687,6297000000
70004555,10/31/15,,225,150687,6297000000
70004565,10/31/15,,449.3,150687,6297000000
70004563,10/31/15,,449.7,150687,6297000000
70004552,10/31/15,,449.7,150687,6297000000
70004553,10/31/15,,337,150687,6297000000
70004550,10/31/15,,224.6,150687,6297000000
70004546,10/31/15,,2471,150687,6297000000
70004546,10/31/15,,2471,150687,6297000000
70004681,09/07/16,,368,155981,6207000202
70004681,09/07/16,,62.5,155981,6207000202
70005279,12/13/18,,230,151355,6207000202
70004485,10/20/15,,350,150465,6207000201
70004485,10/26/15,,380,150465,6207000203
70005003,08/31/17,,100.8,150583,6207000203
70005003,08/31/17,,86.4,150583,6207000203
70005003,08/31/17,,51,150583,6207000203
70005003,08/31/17,,20.7,150583,6207000203
70005003,08/31/17,,30.1,150583,6207000203
70005003,08/31/17,,15.7,150583,6207000203
70005003,08/31/17,,29.7,150583,6207000203
70005003,08/31/17,,1.5,150583,6207000203
70005003,08/31/17,,2.1,150583,6207000203
70005003,08/31/17,,2.8,150583,6207000203
70005003,08/31/17,,75,150583,6207000203
70005003,08/31/17,,19.9,150583,6207000203
70005003,08/31/17,,32,150583,6207000203
70005003,08/31/17,,45.9,150583,6207000203
70005003,08/31/17,,20,150583,6207000203
70005003,08/31/17,,18,150583,6207000203
70005003,08/31/17,,37.4,150583,6207000203
70005003,08/31/17,,40.5,150583,6207000203
70005003,08/31/17,,40,150583,6207000203
70005003,08/31/17,,29,150583,6207000203
70004995,09/04/17,,30.6,156367,6207000203
70005003,09/05/17,91100225,732,151468,6207000203
80011779,12/14/18,,2850,250258,6207000202
70004971,08/23/17,,551.2,250444,6207000203
70004494,11/05/15,,150,155603,6207000201
70004494,11/05/15,,267.2,155603,6207000203
70004613,11/05/15,,37.3,151365,6207000203
80009378,08/17/17,9900100,12366.8,250054,6207000203
70004490,11/05/15,,77.1,151365,6207000203
70005235,12/19/18,,165.4,151365,6207000203
80011872,12/19/18,,720,153334,6207000200
80011896,12/19/18,,480,153334,6207000200
80011894,12/19/18,,960,153334,6207000200
80011909,12/19/18,,480,153334,6207000200
70004485,11/05/15,,488.3,150583,6207000203
80011908,12/19/18,,720,153334,6207000200
80006984,11/01/15,,780,151003,6207000203
80011904,12/19/18,,960,153334,6207000200
70004460,11/06/15,91100126,27.5,151466,6207000203
80011903,12/19/18,,960,153334,6207000200
80011872,12/19/18,,1200,153334,6207000200
80011896,12/19/18,,1680,153334,6207000200
70004458,11/01/15,,127.9,151337,6207000203
70004458,11/01/15,,38.1,151337,6207000203
70004458,11/01/15,,14.2,151337,6207000203
70004458,11/01/15,,208,151337,6207000201
80011894,12/19/18,,840,153334,6207000200
80011909,12/19/18,,2160,153334,6207000200
80011908,12/19/18,,1800,153334,6207000200
80011904,12/19/18,,720,153334,6207000200
80011903,12/19/18,,1440,153334,6207000200
70005192,12/19/18,91100624,60.6,150993,6207000203
70005192,12/19/18,,69.4,150993,6207000203
80007371,09/09/16,,544,150589,6207000200
80007047,09/09/16,,408,150589,6207000200
70004710,09/09/16,,680,150589,6207000200
70004669,09/09/16,,408,150589,6207000200
80007370,09/09/16,,272,150589,6207000200
80007336,09/09/16,,816,150589,6207000200
80007047,09/09/16,,408,150589,6207000200
70004539,11/12/15,,340,150589,6207000200
70004477,11/12/15,,272,150589,6207000200
80006995,11/12/15,,272,150589,6207000200
80007001,11/12/15,,1224,150589,6207000200
80006979,11/12/15,,136,150589,6207000200
80006979,11/12/15,,136,150589,6207000200
70004474,11/12/15,,272,150589,6207000200
70004464,11/12/15,,272,150589,6207000200
80006981,11/12/15,,816,150589,6207000200
80006978,11/12/15,,1088,150589,6207000200
80006823,10/22/15,,4658.7,151521,6207000201
70004810,09/08/16,,156.1,150249,6207000203
70004663,09/08/16,,2208.3,152597,6207000201
70004663,09/08/16,,120,152597,6207000201
70005003,09/06/17,,177,155928,6207000203
70004613,11/06/15,,32,151365,6207000203
70004606,11/09/15,,62,151355,6207000203
70004606,11/09/15,,95,151355,6207000203
70004500,11/01/15,,30,155180,6207000201
70004477,11/01/15,,70,156043,6207000200
80011825,12/17/18,,5000,151373,6207000203
70005277,12/11/18,,91,152372,6207000203
70005277,12/12/18,,91,152372,6207000203
70005252,12/17/18,,4216,150589,6207000200
80011734,12/17/18,,1496,150589,6207000200
80011857,12/17/18,,544,150589,6207000200
80011848,12/17/18,,748,150589,6207000200
80011863,12/17/18,,4556,150589,6207000200
80011861,12/17/18,,272,150589,6207000200
80011860,12/17/18,,952,150589,6207000200
80011870,12/17/18,,408,150589,6207000200
80011867,12/17/18,,272,150589,6207000200
80011868,12/17/18,,1530,150589,6207000200
80011866,12/17/18,,272,150589,6207000200
80011889,12/17/18,,272,150589,6207000200
80011887,12/17/18,,408,150589,6207000200
80011886,12/17/18,,408,150589,6207000200
80011882,12/17/18,,408,150589,6207000200
80011881,12/17/18,,272,150589,6207000200
80011880,12/17/18,,1156,150589,6207000200
80011875,12/17/18,,272,150589,6207000200
80011873,12/17/18,,272,150589,6207000200
80011890,12/17/18,,544,150589,6207000200
80011900,12/17/18,,816,150589,6207000200
80011898,12/17/18,,748,150589,6207000200
80011905,12/17/18,,272,150589,6207000200
70005252,12/18/18,,4080,150589,6207000200
80011889,12/18/18,,2720,150589,6207000200
80011888,12/18/18,,1904,150589,6207000200
80011885,12/18/18,,2176,150589,6207000200
80011879,12/18/18,,2720,150589,6207000200
80011877,12/18/18,,1632,150589,6207000200
80011901,12/18/18,,4080,150589,6207000200
80011899,12/18/18,,2176,150589,6207000200
80011895,12/18/18,,3400,150589,6207000200
80011910,12/18/18,,13328,150589,6207000200
80011911,12/18/18,,4080,150589,6207000200
80011912,12/18/18,,4624,150589,6207000200
70005062,09/05/17,,806,151355,6207000200
70005062,09/05/17,,30,151355,6207000203
70005065,09/05/17,,219,151355,6207000200
80011811,12/19/18,,2850,152437,6207000201
70005192,12/24/18,,131.1,150993,6207000203
70005235,12/28/18,,210.8,151365,6207000203
70004133,10/08/14,,239.2,150583,6207000203
70004133,10/08/14,,229.2,150583,6207000203
70005235,12/19/18,91100106,13.1,151360,6207000203
80011914,12/19/18,,1384,151162,6207000203
80011874,12/19/18,,620,450466,6207000202
80011737,12/19/18,,350,450466,6207000203
80011907,12/19/18,,450,450466,6207000202
80011907,12/19/18,,200,450466,6207000202
80011907,12/19/18,,160,450466,6207000202
80011907,12/19/18,,450,450466,6207000202
70005244,12/19/18,,250,450466,6207000201
70005244,12/19/18,,250,450466,6207000201
80011863,12/19/18,,880,450466,6207000202
70005264,12/19/18,,25.5,150583,6207000203
70005264,12/19/18,,32.5,150583,6207000203
80011874,12/19/18,,32.1,150508,6207000203
70005192,12/19/18,,22,155068,6207000203
70004140,10/08/14,,90,155856,6207000201
70005404,10/30/19,,952,150589,6207000200
70005360,10/30/19,,272,150589,6207000200
70005344,10/30/19,,136,150589,6207000200
70005375,10/30/19,,272,150589,6207000200
70005377,10/30/19,,204,150589,6207000200
70005344,10/30/19,,272,150589,6207000200
70005372,10/30/19,,272,150589,6207000200
70005356,10/30/19,,136,150589,6207000200
80012666,10/30/19,,136,150589,6207000200
70005257,12/07/18,,152.5,151360,6207000203
80012625,10/30/19,,272,150589,6207000200
80012666,10/30/19,,272,150589,6207000200
80012649,10/30/19,,136,150589,6207000200
80012667,10/30/19,,816,150589,6207000200
80012659,10/30/19,,136,150589,6207000200
80012661,10/30/19,,136,150589,6207000200
80012655,10/30/19,,272,150589,6207000200
80012645,10/30/19,,272,150589,6207000200
80012654,10/30/19,,272,150589,6207000200
80012571,10/30/19,,272,150589,6207000200
70004980,08/30/17,,-85.2,151365,6207000203
80011854,12/21/18,,22.6,151365,6207000203
80011854,12/21/18,,68.2,151365,6207000203
80011854,12/21/18,,7.6,151365,6207000203
80011854,12/21/18,,15.7,151365,6207000203
80011854,12/21/18,,3.8,151365,6207000203
80011854,12/21/18,,4.5,151365,6207000203
80011807,12/21/18,,520.8,151365,6207000203
80011807,12/21/18,,294.8,151365,6207000203
80011869,12/21/18,,8.1,151365,6207000203
80011869,12/21/18,,2.4,151365,6207000203
80011869,12/21/18,,9.6,151365,6207000203
80011869,12/21/18,,24,151365,6207000203
80011869,12/21/18,,28.2,151365,6207000203
80011869,12/21/18,,188,151365,6207000203
80011869,12/21/18,,15.3,151365,6207000203
80011869,12/21/18,,13,151365,6207000203
80011875,12/21/18,,37.6,151365,6207000203
80011875,12/21/18,,6.5,151365,6207000203
80011875,12/21/18,,123.1,151365,6207000203
80011874,12/21/18,,15,151365,6207000203
80011874,12/21/18,,3.8,151365,6207000203
80011874,12/21/18,,3.3,151365,6207000203
80011874,12/21/18,,32.7,151365,6207000203
80011874,12/21/18,,28.2,151365,6207000203
80011874,12/21/18,,1.5,151365,6207000203
80011874,12/21/18,,6.1,151365,6207000203
80011874,12/21/18,,5.3,151365,6207000203
80011874,12/21/18,,15.8,151365,6207000203
80011874,12/21/18,,11.3,151365,6207000203
80011874,12/21/18,,151.3,151365,6207000203
80011874,12/21/18,,17.5,151365,6207000203
80011874,12/21/18,,1.3,151365,6207000203
80011874,12/21/18,,10.3,151365,6207000203
80011874,12/21/18,,10.3,151365,6207000203
80011874,12/21/18,,10.3,151365,6207000203
80011874,12/21/18,,9.4,151365,6207000203
80011874,12/21/18,,21.1,151365,6207000203
80011564,12/21/18,,750,156029,6207000203
70005235,12/21/18,,41.4,151365,6207000203
80012679,10/31/19,,136,150589,6207000200
70005378,10/31/19,91100225,320,156389,6207000203
70005235,12/21/18,,55,150583,6207000203
70005235,12/21/18,,22.5,150583,6207000203
70005235,12/21/18,,40,150583,6207000203
70005235,12/21/18,,20,150583,6207000203
70005235,12/21/18,,135,150583,6207000203
70005235,12/21/18,,50,150583,6207000203
70005235,12/21/18,,50,150583,6207000203
70005235,12/21/18,,58,150583,6207000203
70005235,12/21/18,,45,150583,6207000203
70005235,12/21/18,,68,150583,6207000203
70005325,10/31/19,,8.2,150993,6207000203
70005318,10/31/19,,27.3,150993,6207000203
70005325,10/31/19,,24.1,150993,6207000203
70005404,10/31/19,,2040,150589,6207000200
70005377,10/31/19,,238,150589,6207000200
80012679,10/31/19,,204,150589,6207000200
80012673,10/31/19,,1360,150589,6207000200
80012663,10/31/19,,272,150589,6207000200
80012631,10/31/19,,408,150589,6207000200
80012670,10/31/19,,272,150589,6207000200
80012577,10/31/19,,408,150589,6207000200
80012669,10/31/19,,612,150589,6207000200
80012667,10/31/19,,408,150589,6207000200
80012668,10/31/19,,272,150589,6207000200
70005378,10/31/19,,15,150583,6207000203
70005378,10/31/19,,15,150583,6207000203
70005378,10/31/19,,15,150583,6207000203
70005378,10/31/19,,16.5,150583,6207000203
70005378,10/31/19,,18,150583,6207000203
70005378,10/31/19,,18.5,150583,6207000203
70005378,10/31/19,,21,150583,6207000203
70005378,10/31/19,,20,150583,6207000203
70005378,10/31/19,,13.5,150583,6207000203
70005378,10/31/19,,14.4,150583,6207000203
70005378,10/31/19,,15.6,150583,6207000203
70005378,10/31/19,,28,150583,6207000203
70005378,10/31/19,,20.4,150583,6207000203
70005378,10/31/19,,25.8,150583,6207000203
70005378,10/31/19,,30.9,150583,6207000203
70005378,10/31/19,,34.5,150583,6207000203
70005378,10/31/19,,57,150583,6207000203
70005378,10/31/19,,60.5,150583,6207000203
70005378,10/31/19,,57.9,150583,6207000203
70005378,10/31/19,,72.5,150583,6207000203
70005378,10/31/19,,38.6,150583,6207000203
70005378,10/31/19,,55.8,150583,6207000203
70005378,10/31/19,,64.8,150583,6207000203
70005378,10/31/19,,34.8,150583,6207000203
70005378,10/31/19,,40,150583,6207000203
70005378,10/31/19,,50.6,150583,6207000203
70005378,10/31/19,,74.9,150583,6207000203
70005378,10/31/19,,76,150583,6207000203
70005378,10/31/19,,64.7,150583,6207000203
70005378,10/31/19,,39.9,150583,6207000203
70005378,10/31/19,,110.7,150583,6207000203
70005378,10/31/19,,112.5,150583,6207000203
70005378,10/31/19,,321.6,150583,6207000203
70005378,10/31/19,,39,150583,6207000203
70005378,10/31/19,,14,150583,6207000203
70005378,10/31/19,,44,150583,6207000203
70005378,10/31/19,,56.8,150583,6207000203
70005378,10/31/19,,37.6,150583,6207000203
70004262,10/09/14,,41,150249,6207000203
70004139,10/02/14,,80,151204,6207001404
70005178,12/24/18,,400,154044,6207000203
80012673,10/31/19,,18,150508,6207000203
80012673,10/31/19,,28.8,150508,6207000203
70005378,10/31/19,,132,152233,6207000203
70005378,10/31/19,,24,152233,6207000203
70005378,10/31/19,,15,152233,6207000203
70005378,10/31/19,,30,152233,6207000203
70004268,10/07/14,91101364,16.3,150249,6207000203
70004268,10/07/14,,3.1,150249,6207000203
70005378,11/01/19,,132,152233,6207000203
70005378,11/01/19,,24,152233,6207000203
70005378,11/01/19,,15,152233,6207000203
70005378,11/01/19,,30,152233,6207000203
70005384,11/01/19,,1170,155903,6207000201
70005384,10/31/19,,120,151949,6207000203
70005384,10/31/19,,120,151949,6207000203
70005384,10/31/19,,120,151949,6207000203
70005384,10/31/19,,120,151949,6207000203
70005384,10/31/19,,120,151949,6207000203
70005384,10/31/19,,120,151949,6207000203
70005384,10/31/19,,120,151949,6207000203
70005384,10/31/19,,120,151949,6207000203
70005384,10/31/19,,120,151949,6207000203
70005384,10/31/19,,120,151949,6207000203
70004606,11/09/15,,70,151355,6207000200
70004606,11/09/15,,82,151355,6207000200
70004606,11/09/15,,70,151355,6207000200
80012665,11/01/19,,880,152437,6207000203
70004606,11/09/15,,82,151355,6207000200
70004606,11/09/15,,140,151355,6207000200
70004606,11/09/15,,164,151355,6207000200
80006979,11/09/15,,408,150589,6207000200
80006995,11/09/15,,544,150589,6207000200
70004479,11/09/15,,408,150589,6207000200
70004480,11/09/15,,272,150589,6207000200
80006995,11/09/15,,272,150589,6207000200
70004472,11/09/15,,136,150589,6207000200
70005386,10/31/19,,43,155180,6207000203
70005386,10/31/19,,40,155180,6207000201
80006955,11/09/15,,408,150589,6207000200
80006979,11/09/15,,272,150589,6207000200
70005392,11/01/19,,198,153493,6207000203
80006978,11/09/15,,408,150589,6207000200
80006981,11/09/15,,544,150589,6207000200
70004464,11/09/15,,136,150589,6207000200
70004474,11/09/15,,544,150589,6207000200
70004469,11/09/15,,408,150589,6207000200
70004539,11/09/15,,272,150589,6207000200
70004133,10/09/14,,181.4,150583,6207000203
70004138,10/09/14,,86.9,151365,6207000203
70004110,10/07/14,,61,151365,6207000203
70004110,10/07/14,,147.5,151365,6207000203
70004107,10/08/14,,75.6,150508,6207000203
70004133,10/08/14,,127.8,151365,6207000203
70004133,10/08/14,,100.8,151365,6207000203
70004268,10/09/14,,277.2,150249,6207000203
70005240,12/27/18,,8.5,150583,6207001404
70005240,12/27/18,,18,150583,6207001404
70005240,12/27/18,,14,150583,6207001404
70005240,12/27/18,,15,150583,6207001404
70005240,12/27/18,,20,150583,6207001404
70004267,10/10/14,,657.4,150249,6207000203
80011934,12/28/18,,1200,151204,6207001403
70004139,10/06/14,,130,155175,6207001403
70004139,10/06/14,,280,155175,6207001404
70005235,12/31/18,,76.1,151365,6207000203
70005235,12/31/18,,50.8,151365,6207000203
70005235,12/28/18,,33.2,150583,6207000203
70005235,12/28/18,,54,150583,6207000203
70005235,12/28/18,,16.8,150583,6207000203
70005235,12/28/18,,21.6,150583,6207000203
70005235,12/28/18,,27.6,150583,6207000203
70005235,12/28/18,,22.8,150583,6207000203
70005235,12/28/18,,29,150583,6207000203
70005235,12/28/18,,28,150583,6207000203
70005235,12/28/18,,3,150583,6207000203
70005235,12/28/18,,4,150583,6207000203
70005235,12/28/18,,5,150583,6207000203
70005235,12/28/18,,48,150583,6207000203
70005235,12/28/18,,8,150583,6207000203
70005235,12/28/18,,6,150583,6207000203
70005235,12/28/18,,9,150583,6207000203
70005235,12/28/18,,6.3,150583,6207000203
70005235,12/28/18,,12.1,150583,6207000203
70005235,12/28/18,,30.6,150583,6207000203
70005235,12/28/18,,30,150583,6207000203
70005235,12/28/18,,37.4,150583,6207000203
70005235,12/28/18,,72.1,150583,6207000203
70005235,12/28/18,,9.5,150583,6207000203
70005235,12/28/18,,6.4,150583,6207000203
70005235,12/28/18,,4.6,150583,6207000203
70005235,12/28/18,,6.1,150583,6207000203
70005235,12/28/18,,7.9,150583,6207000203
70005235,12/28/18,,5.5,150583,6207000203
70005235,12/28/18,,9.9,150583,6207000203
70005235,12/28/18,,6,150583,6207000203
70005235,12/28/18,,10.8,150583,6207000203
70005235,12/28/18,,6.8,150583,6207000203
70005235,12/28/18,,18,150583,6207000203
70005235,12/28/18,,45,150583,6207000203
70005235,12/28/18,,15,150583,6207000203
70005235,12/28/18,,18,150583,6207000203
70005235,12/28/18,,219,150583,6207000203
70005235,12/28/18,,231,150583,6207000203
